,qids
21458285,Q53870889
21459435,Q29523913
21461138,Q27832689
21490329,Q58336311
21502457,Q16596438
21513229,Q24235963
21521987,Q51077837
21530667,Q12892115
21548407,Q7781475
21583907,Q16901184
21604263,Q12968583
21604931,Q4850099
21608908,Q21555920
21611857,Q47087989
21623697,Q21471136
21650591,Q31664846
21665048,Q58215753
21669362,Q6102493
21669792,Q53506475
21700485,Q18356492
21727699,Q23771559
21733950,Q6204237
21736258,Q17371220
21745077,Q23008071
21790542,Q3807484
21809906,Q56461900
21811042,Q20195281
21866660,Q23007902
21897888,Q10285141
21928117,Q22004817
21980222,Q47337821
22006644,Q22582901
22012709,Q58437036
22016164,Q22673842
22034240,Q50419447
22078437,Q55810182
22131966,Q45639985
22151397,Q13562431
22155127,Q54862540
22181794,Q50401560
22244709,Q6534666
22273091,Q22059136
22300160,Q24266598
22334749,Q20988661
22342135,Q57635205
22347030,Q19757498
22397502,Q28167555
22413717,Q27983613
22462926,Q6222623
22485660,Q59616641
22544937,Q6302597
22545894,Q45419357
22563530,Q1164964
22580332,Q56223638
22588640,Q6287087
22618419,Q4648190
22629244,Q56284250
22663039,Q12964000
22685484,Q41761802
22689002,Q57017033
22704314,Q24851538
22737080,Q4963703
22767564,Q51040785
22782788,Q47531540
22794979,Q16231752
22817046,Q24682609
22848549,Q7491448
22849357,Q27063646
22890711,Q20982070
22962446,Q7931850
22962935,Q10287867
23026006,Q10270796
23056970,Q16745173
23081472,Q16193624
23151099,Q6120104
23152285,Q5110767
23170366,Q7342829
23182432,Q24006210
23184340,Q56599779
23187130,Q23713467
23188225,Q42562126
23194199,Q51885401
23210593,Q15806160
23240668,Q7310615
23263691,Q7146856
23271748,Q7289441
23291427,Q55238049
23318685,Q24052870
23353495,Q7117264
23360929,Q55220004
23377505,Q46564890
23388692,Q43390479
23395241,Q59268354
23437054,Q25440464
23503651,Q17371095
23526547,Q58010537
23561799,Q16239484
23660844,Q45443047
23669076,Q56290316
23736045,Q16107041
23746891,Q33076162
23774362,Q17371135
23786311,Q5220439
23792001,Q16107385
23796542,Q47029855
23815902,Q56044086
23849230,Q45688524
23862343,Q3302676
23862425,Q15719747
23863103,Q58325678
23879677,Q4057032
23935662,Q5041286
23984119,Q3554591
23996831,Q7823550
24030390,Q6827899
24037943,Q7387644
24045346,Q17370978
24047202,Q24579578
24131517,Q47009520
24178570,Q6744281
24217365,Q55175563
24247995,Q16848069
24274515,Q57245192
24284693,Q16300457
24288789,Q27057921
24355542,Q48177027
24362119,Q12401096
24417536,Q5607155
24424408,Q5335928
24540579,Q30069921
24618502,Q42623654
24635437,Q47458194
24635760,Q45546534
24658873,Q10898055
24719925,Q23415527
24751348,Q5335333
24804936,Q5292192
24815129,Q12962341
24929571,Q23703828
24932445,Q5099831
24936077,Q45382461
24948244,Q16269636
24963292,Q52494881
25040256,Q8052151
25054613,Q56427935
25055934,Q58923879
25086932,Q47131033
25136932,Q10334368
25164245,Q5106537
25169888,Q10293818
25235244,Q59306085
25301403,Q28382494
25309115,Q27531748
25341767,Q7599616
25346639,Q7900592
25368585,Q25448995
25417392,Q27514602
25444253,Q28938631
25498924,Q5258604
25510096,Q48976258
25529180,Q55081192
25542955,Q23769962
25564902,Q23620214
25607471,Q56249798
25892129,Q16878638
25915362,Q27907441
25962483,Q960039
26010715,Q47240977
26067232,Q57012327
26077759,Q25923184
26148750,Q17371148
26148842,Q45479258
26166574,Q7917876
26184852,Q45562714
26239477,Q27058337
26240974,Q18393597
26294942,Q56513221
26331728,Q26704273
26337411,Q58010152
26358098,Q53112695
26361687,Q51603821
26391925,Q5904917
26450035,Q1690425
26450314,Q59204212
26463608,Q5374617
26467097,Q16528461
26483162,Q20589166
26492144,Q18719623
26510083,Q6372182
26580801,Q28839908
26585041,Q42303855
26591700,Q7343730
26629218,Q6426532
26704063,Q37386628
26738156,Q18350160
26773804,Q23905418
26807926,Q50379388
26818974,Q30122666
26851306,Q4974496
26854548,Q27529363
26867061,Q26915334
26893355,Q16728655
26917594,Q456190
26923133,Q50282034
26935006,Q45420641
26985779,Q59532294
27001438,Q24006537
27002763,Q42033692
27015292,Q52112569
27037617,Q4750457
27066161,Q42398355
27222227,Q16944068
